Canonical_Isomeric_SMILES(sources: PubChem_ChEMBL_and_EMBL-EBI),CHEMBL_synonyms_PubChem_SID,Label: 0-Inactive  1-Active 
COC1=C(C=C2[C@@H]3CC4=CC(=C(C=C4CN3CCC2=C1)OC)OC)OC,CHEMBL465824,0
C1=CC(=CC=C1C2=CC(=O)C3=C(O2)C(=C(C=C3O)O)C4=C(C=CC(=C4)C5=CC(=O)C6=C(C=C(C=C6O5)O)O)O)O,CHEMBL63354,0
C1=CC=C2C(=C1)C=C(C=N2)/C=C/C(=O)C3=CC(=C(C=C3)F)F,CHEMBL221966,0
COC1=C(C=CC(=C1)CC2=CN=C(N=C2N)N)OCC3=CC=CC=C3,CHEMBL22146,0
CC(C)C1=CC2=C[C@@H]([C@@H]3[C@@](C2=C(C1=O)O)(C=CC(C3(C)C)O)C)O,CHEMBL3355359,0
C1=CC=C(C=C1)CC2=CC(=CC=C2)/C=C\3/C(=O)C4=CC=CC=C4O3,CHEMBL3262107,0
C1=CC(=C(C=C1O)O)C(=O)/C=C/C2=C(C=C(C=C2)Cl)Cl,CHEMBL138548,0
CC1=CC=C(C=C1)C2OOC(OO2)C3=CC=C(C=C3)CNC4=C5C=CC(=CC5=NC=C4)Cl,CHEMBL1796428,0
C1C(=O)N(C(S1)C2=CC=CC=C2)CCCNC3=C4C=CC(=CC4=NC=C3)Cl,CHEMBL1812351,0
COC1=CC(=CC2=C1O[C@H]([C@@H]2COC(=O)C3=CC=CC=C3)C4=CC(=C(C=C4)O)OC)/C=C/COC(=O)C5=CC=CC=C5,CHEMBL508758,0
COC1=CC2=CC(=C(N=C2C=C1OC)Cl)/C=C/C(=O)C3=C(C=C(C=C3)Cl)Cl,CHEMBL1213751,0
CC1=CC(=O)NC(=N1)N2C(=CC(=N2)C)NC(=O)C3CCCC3,CHEMBL2094534,0
C1=CC=C(C=C1)C2=CC=CC(=C2)/C=C\3/C(=O)C4=CC=CC=C4O3,CHEMBL3262103,0
CC(C)(C)C1=CC(=C(C=C1)O)/C=N/NC(=O)C2=CC=C(C=C2)OC,CHEMBL199266,0
CN(C)CCC=C1C2=CC=CC=C2CCC3=CC=CC=C31,CHEMBL629,0
CN(C)CCCN1C2=CC=CC=C2SC3=C1C=C(C=C3)C(F)(F)F,CHEMBL570,0
C1=CC=C2C(=C1)C=C(C=N2)C3=CC=CC(=C3)C4=CC=CC(=C4)/C=C\5/C(=O)C6=CC=CC=C6O5,CHEMBL3262108,0
C1=CC=C(C=C1)COC(=O)N[C@@H](CCCCN=C(N)N)C(=O)C2=NC3=CC=CC=C3S2,CHEMBL1081865,0
C1=CC=C(C=C1)COC(=O)N[C@@H](CCCN=C(N)N)/C=C/S(=O)(=O)C2=CC=CC=C2,CHEMBL1081863,0
C1=CC=C(C=C1)COC(=O)N[C@@H](CCCN=C(N)N)C(=O)C2=NC3=CC=CC=C3S2,CHEMBL1077318,0
CC1=CC=C(C=C1)N2[C@@H]([C@@H](C2=O)N)/C=C/C3=CC=CC=C3,CHEMBL1807632,0
CC1=CC=C(C=C1)C2OOC(OO2)C3=CC=C(C=C3)C=NCCO,CHEMBL1796419,0
COC1=CC=C(C=C1)CN2C=C[N+](=C2)CC3=CC=C(C=C3)OC.[Cl-],CHEMBL1214112,0
C/C/1=C\CC/C(=C/C[C@@]2(CC=C([C@H]2CC1)C(C)(C)O)C)/C,CHEMBL445092,0
COC1=CC=C(C=C1)C2=NN(C(C2)C3=CC4=CC=CC=C4N=C3N5CCOCC5)C=O,CHEMBL3786434,0
C1[C@H]([C@@H](OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)OC(=O)C4=CC(=C(C(=C4)O)O)O,CHEMBL129451,0
CC1=CC=C(C=C1)C2OOC(OO2)C3=CC=C(C=C3)C=NCC4=CC=CC=C4,CHEMBL1796413,0
CCN1C=CC(=NC2=CC=C(C=C2)OC3=CC=C(C=C3)C(F)(F)F)C4=C1C=C(C=C4)Cl,CHEMBL2381928,0
C1=CC=C2C=C(C=CC2=C1)C(=O)CSC3=NC4=C(S3)C=C(C=C4)NS(=O)(=O)C5=CC6=C(C=C5)C=CN=C6,CHEMBL3218751,0
CC1=CC2=C(C=C1)SC[C@H]3[C@@H]2O[C@@H]([C@H]([C@@H]3OCC4=CC=CC=C4)OCC5=CC=CC=C5)COCC6=CC=CC=C6,CHEMBL3338904,0
CC/C(=N\OCC)/C1=C(CC(CC1=O)C2=CC=C(C=C2)C3CC(=O)C(=C(C3)O)/C(=N/OCC)/CC)O,CHEMBL1210088,0
C1=CC(=C(C=C1[N+](=O)[O-])Cl)NC(=O)C2=C(C=CC(=C2)Cl)O,CHEMBL1448,0
CCN(CC)CCCN1C2=CC=CC=C2C(=O)C3=CC=CC=C31,CHEMBL491753,0
CC1=CC=C(C=C1)C2OOC(OO2)C3=CC=C(C=C3)C(=O)NC4CCCCC4,CHEMBL1796569,0
CC1=CC=CC=C1SCC2=C(C3=CC=CC=C3C(=O)C2=O)O,CHEMBL2316659,0
CC(C)[C@@H](CO)NC1=NN2C(=NC=C2C3=CC=C(C=C3)C#N)C=C1,CHEMBL495709,0
CS(=O)(=O)NC1=CC=C(C=C1)NC2=C3C=CC(=CC3=NC4=CC=CC=C42)Cl,CHEMBL9395,0
COC1=C(C=CC(=C1)/C=C/C2=CC(=NN2C3=CC=C(C=C3)F)/C=C/C4=CC(=C(C=C4)O)OC)O,CHEMBL258739,0
COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)[C@H]4CC5=CC=CC=C5CN4)N)OC,CHEMBL563867,0
COC1=CC=C(C=C1)/C=C/C(=O)C2=CC=C(C=C2)/C=C/C3=CC(=C(C(=C3)OC)O)OC,CHEMBL1950425,0
C[C@@H]1CC[C@H]([C@@H](C1)O[C@H]2[C@H](N(C2=O)[C@@H](C)C3=CC=CC=C3)C4=CC=C(C=C4)OC)C(C)C,CHEMBL3343687,0
COC1=C(C=C(C=C1)CC(=O)C2=CC=CC=C2C(=O)N3CCCCC3)OC,CHEMBL68287,0
C=CCN1C2=CC=CC=C2C3=C1[C@@H]4CCCC(=O)N4[C@H](C3)CO,CHEMBL1950998,0
COC1=CC(=C(C=C1)OC)C(=O)/C=C/C2=CC3=CC=CC=C3N=C2,CHEMBL218436,0
C1=CC(=CN=C1)C2=NC=CC(=N2)NC(=O)C3=CC(=CC(=C3)C(F)(F)F)C(F)(F)F,CHEMBL588781,0
C=CCONC1=C2C(=NC=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,CHEMBL237237,0
C1C[C@H]2C3=C(C[C@@H](N2C(=O)C1)CO)C4=CC=CC=C4N3,CHEMBL1950992,0
CC1=CC=C(C=C1)C2OOC(OO2)C3=CC=C(C=C3)C=NC4=CC=C(C=C4)Br,CHEMBL1796416,0
CN(C)CCCNC(=S)NC1=C2C=CC(=CC2=NC=C1)Cl,CHEMBL249428,0
C1CCC(CC1)C(=O)NCCCNC2=NC3=CC=CC=C3N2,CHEMBL3581842,0
C1=CC=C2C(=C1)C(=O)C(=O)N2CC3=CN=NN3CCCNC4=C5C=CC(=CC5=NC=C4)Cl,CHEMBL2337380,0
COC1=C(C2=C(C=C1)C(=C3C=COC3=N2)OC)OC,CHEMBL21396,0
CC1=NC2=C(C=C1)C(=CC(=C2O)Br)Br,CHEMBL1394319,0
COC1=CC=C(C=C1)OC2=NC(=NC3=CC=CC=C32)C(Cl)(Cl)Cl,CHEMBL1822437,0
CC1=NC2=NC=NN2C(=C1)NC3=CC=CC4=CC=CC=C43,CHEMBL449358,0
CC1=CC=C(C=C1)S(=O)(=O)OC[C@H]2CO[C@](O2)(CCC3=CC=C(C=C3)Cl)CN4C=CN=C4,CHEMBL381576,0
CC1=CC=C(C=C1)S(=O)(=O)OC[C@H]2CO[C@@](O2)(CCC3=CC=C(C=C3)Cl)CN4C=CN=C4,CHEMBL382877,0
CC1=NC2=C(C=C1)C(=O)C(=C(C2=O)Br)N3CCN(CC3)C4=CC=CC=C4,CHEMBL2041097,0
CC1=NC2=C(C=C1)C(=O)C(=C(C2=O)Br)NN3CCN(CC3)N,CHEMBL2041099,0
C1COCCN1C(=O)N2C=C(C3=CC=CC=C32)C4=NC(=NC=C4)N,CHEMBL3133764,0
CC1=CC=C(C=C1)NC2=NC(=CS2)C3=CC=CC=N3,CHEMBL470514,0
CC1=C(C=C(C=C1)NC2=CC(=O)CS2)C,CHEMBL2431519,0
CO[C@H]1[C@@H]([C@H]([C@H](CO1)OC(=O)C2=CC=CC=C2)OC(=O)C3=CC=CC=C3)OC(=O)C4=CC=CC=C4,CHEMBL465023,0
CN1CCC2=C[C@@H]([C@@H]3[C@H]([C@@H]21)C4=CC(=C(C=C4C(=O)O3)O)O)O,CHEMBL2377307,0
CC(C)(C)OC(=O)CC[C@H]1C(=O)N2[C@H](CC3=C([C@H]2C4=CC5=C(C=C4)OCO5)NC6=CC=CC=C36)C(=O)N1,CHEMBL1774685,0
CC1=CC=C(C=C1)CC(=O)NC2=C(C=C(C=C2)NC(=O)/C=C/C3=CC=C(C=C3)C(F)(F)F)C(=O)C4=CC=CC=C4,CHEMBL132289,0
C1=CC=C2C=C(C=CC2=C1)SCC3=C(C4=CC=CC=C4C(=O)C3=O)O,CHEMBL2316668,0
CC1=CC=C(C=C1)CC(=O)NC2=C(C=C(C=C2)NC(=O)/C=C/C3=CC=C(C=C3)OC)C(=O)C4=CC=CC=C4,CHEMBL135989,0
C1=CC=C2C(=C1)C(=C(C(=O)C2=O)C(C3=CC=C(C=C3)[N+](=O)[O-])SC4=CC=C(C=C4)[N+](=O)[O-])O,CHEMBL2316649,0
CC(=O)OC1=CC2=C(C(=C1)C3=CC4=C(C=C3C(=O)OC)OCO4)N(CC2)C,CHEMBL2377311,0
CC(C)CC1=CC=CC=C1[C@H]2C[C@@]3(CCO[C@@H]3OO2)C,CHEMBL1818700,0
CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)NC(=O)NCCNC3=C4C=CC(=CC4=NC=C3)Cl,CHEMBL2071256,0
C1[C@@H]2[C@H]([C@@H]([C@H](O[C@H]2C3=CC=CC=C3S1(=O)=O)COCC4=CC=CC=C4)OCC5=CC=CC=C5)OCC6=CC=CC=C6,CHEMBL3338931,0
CC1=CC(=O)C[C@@H]2[C@@]1(CC[C@H]([C@@]2(C)CCC3=CCOC3=O)COCC4=CC=C(C=C4)C(F)(F)F)C,CHEMBL1171022,0
CC(C)CCNC(=O)[C@H](C1=CNC2=CC=CC=C21)N(C3=CC4=C(C=C3)OCO4)C(=O)C5=C(C(=NS5)C(=O)N)N,CHEMBL1777836,0
CC1C(=O)N(CS1)CCCNC2=C3C=CC(=CC3=NC=C2)Cl,CHEMBL373799,0
C1=CC=C2C(=C1)NC(=N2)NCCCNC(=O)C3=CC=C(C=C3)Cl,CHEMBL3581808,0
CCOC(=O)C1=C(CSC1=NC2=CC=CC=C2)O,CHEMBL1334527,0
CN1C2=CC=CC=C2C=C1CC3(C4=CC=CC=C4C5=NCCN53)O,CHEMBL1834941,0
CC(C)(CO)[C@H](C(=O)NCC(=O)NCC1=CC(=CC=C1)C(F)(F)F)O,CHEMBL2408812,0
COC1=CC=CC(=C1)NC2=NC(=NC3=CC=CC=C32)C(Cl)(Cl)Cl,CHEMBL549704,0
COC1=CC(=C(C=C1)/C=C/C(=O)C2=CC(=C(C=C2)OCC3=CN(N=N3)C4=C5C=CC(=CC5=NC=C4)Cl)OC)OC,CHEMBL1290428,0
CC1(OC(=O)C(=CC2=CC(=C(C=C2)OC)OC)C(=O)O1)C,CHEMBL1214034,0
CC1=CC=C(C=C1)CNC[C@H]2C[C@]3(CCN2C3)C4=CC=CC=C4,CHEMBL2338057,0
C[C@H](CC/C=C(\C)/C(=O)O)[C@H]1C[C@H]([C@@]2([C@@]1(CC=C3C2=CC[C@@H]4[C@@]3(CCC(=O)C4(C)C)C)C)C)O,CHEMBL1095857,0
COC1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC(=C(C=C2)OCC#C)OC,CHEMBL1289884,0
C[C@H](CC(=O)C)[C@H]1CC[C@@]2([C@@]1(CC[C@@]3([C@H]2C(=O)C=C4[C@H]3CC[C@@H]([C@]4(C)CO)O)C)C)C,CHEMBL1254848,0
COC1=CC(=CC(=C1OC)OC)C(=O)/C=C/C2=CC3=CC=CC=C3C=C2,CHEMBL220818,0
C1=CC=C(C=C1)COC2=CC=CC(=C2)C3N=C(N=C(N3C4=CC(=CC=C4)Cl)N)N,CHEMBL354011,0
C1C(=O)N(C(S1)C2=CC=CS2)CCCNC3=C4C=CC(=CC4=NC=C3)Cl,CHEMBL1812340,0
CN(C)C1=CC=C(C=C1)/C=C\2/C(=O)C3=C(N2)C=C(C=C3OC)OC,CHEMBL1213982,0
COC1=C(C2=C3C(=C1)C=CN=C3C4=CC=CC=C4C2=O)O,CHEMBL1917528,0
COC1=CC(=C(C=C1)C(=O)/C=C/C2=CC=C(C=C2)[N+](=O)[O-])OC,CHEMBL139077,0
CCOC1=CC=C(C=C1)C(=O)/C=C/C2=CC=CC=C2,CHEMBL33458,0
C/C=C/C1=CC(=C(C(=C1)OC)O[C@@H](C)[C@H](C2=CC(=C(C(=C2)OC)OC)OC)O)OC,CHEMBL2086453,0
CC1C(=C(C(=O)S1)C)OCCN2C3=C(C=C(C=C3)Br)C(=O)C2=O,CHEMBL1760390,0
C1=CN(C=C1)C2=CC=C(C=C2)C(=O)/C=C/C3=CC=C(C=C3)Cl,CHEMBL497996,0
CC(=O)O[C@H](COP(=O)(OCC1=CC=CC=C1)OCC2=CC=CC=C2)CSCC(=O)OCC3=CC=CC=C3,CHEMBL117876,0
COC1=CC(=CC(=C1OC)OC)/C=C/C(=O)C2=CC=C(C=C2)NC(=O)NS(=O)(=O)C3=CC=C(C=C3)Cl,CHEMBL243682,0
COC1=C(C(=C2C(=C1)[C@H]3C=C[C@@](C2=O)(ON3C4=CC=CC=C4)OC)O)OC,CHEMBL301858,0
COC1=C(C(=C(C=C1)/C=C/C(=O)C2=CC(=C(C=C2)OCC#C)OC)OC)OC,CHEMBL598335,0
CC(CCCN1C(=O)CN(C1(C)C)C(=O)[C@H](CCSC)N)NC2=C3C(=CC(=C2)OC)C=CC=N3,CHEMBL488631,0
CC(C)C[C@H](C(=O)N[C@H](CCC1=CC=CC=C1)C(=O)NC2=C3C=CC(=CC3=NC=C2)Cl)NC(=O)/C=C/C4=CC=C(C=C4)N,CHEMBL2042182,0
C1=CC=C2C(=C1)C(=C(C(=O)C2=O)C(C3=CC=C(C=C3)[N+](=O)[O-])SC4=CC=C(C=C4)F)O,CHEMBL2316666,0
CN1C2=CC=CC=C2C3=C1[C@H](N4[C@H](C3)C(=O)N(CC4=O)[C@@H]5CCN(C5)CC6=CC=CC=C6)C7=CC8=C(C=C7)OCO8,CHEMBL1774690,0
C1CCN(CC1)CCNC2=NC3=C(N2)C=C(C=C3)NC4=C5C=CC(=CC5=NC=C4)Cl,CHEMBL2058038,0
CC1=CC2=C(C=C1C)[N+](=O)C(=C(N2[O-])C3=CC=C(C=C3)OC)C#N,CHEMBL445089,0
CC(C)C1=CC=C(C=C1)/C=C\2/C(=O)C3=C(N2)C=C(C=C3OC)OC,CHEMBL1213854,0
CC(C)C1=CC=C(C=C1)S(=O)(=O)C2=CC=C(C=C2)C(C)C,CHEMBL491675,0
CN1C=CC(=NC2=CC=CC(=C2)CCC3=CC=C(C=C3)OC)C(=C1)Cl.C(F)(F)(F)S(=O)(=O)O,CHEMBL556672,0
C1=CC=C2C(=C1)C(=O)C=C(C2=O)N,CHEMBL415711,0
COC1=CC=C(C=C1)C(=O)/C=C/C2=CC=CC3=CC=CC=C32,CHEMBL221741,0
CC(C)C[C@@H](C(=O)N[C@@H](CCC1=CC=CC=C1)C(=O)NC2=C3C=CC(=CC3=NC=C2)Cl)NC(=O)/C=C/C4=CC=CC=C4,CHEMBL2042178,0
CCO/N=C(/C1=C(CC(CC1=O)C2=CC=C(C=C2)C3CC(=O)C(=C(C3)O)/C(=N/OCC)/C)O)\C,CHEMBL1210089,0
CCC(C)(C)C(=O)O[C@H]1C[C@H](C=C2[C@H]1[C@H]([C@H](C=C2)C)CC[C@H](C[C@H](CC(=O)[O-])O)O)C.[Na+],CHEMBL487720,0
CO[C@@H]1CC[C@]23[C@H](C1)N(C[C@H]2O)CC4=CC5=C(C=C34)OCO5,CHEMBL2087256,0
CC(C)C1=CC=C(C=C1)/C=N/NC(=O)CCN2CCN(CC2)C3=C4C=CC(=CC4=NC=C3)Cl,CHEMBL3127937,0
C1=CC2=C(C(=O)N=C2C=C1)C3=C(NC(=O)S3)O,CHEMBL1213862,0
CCN1C=CC(=NC2=CC=CC(=C2)CCC3=CC=C(C=C3)OC(F)(F)F)C4=C1C=C(C=C4)C(F)(F)F,CHEMBL2381814,0
C1CN(CCN1)CC(CCl)O,CHEMBL243073,0
CCN1C=CC(=NC2=CC=CC(=C2)CCC3=CC=C(C=C3)Cl)C(=C1)Cl.C(F)(F)(F)S(=O)(=O)O,CHEMBL562098,0
C1=CC=C2C(=C1)C(=CN2)C3=NC(=NC=C3)N,CHEMBL48082,0
CC1=C2C(=C(C=C(C2=NC=C1)NC(C)CCCN)OC)OCC3=CC(=CC=C3)C(F)(F)F,CHEMBL1213749,0
CC1=CC=CC=C1OCCSC2=NN=C(N2C)C3=CNC4=CC=CC=C43,CHEMBL1917066,0
CC1(OC(=O)C(=CNC2=CC3=C(C=C2)N=C(O3)N(C)C)C(=O)O1)C,CHEMBL1081142,0
COC1=C(C(=C2C(=C1)[C@H]3C=C[C@@](C2=O)(ON3C4=CC=CC=C4)OC)OC(=O)C5=CC=CC=C5F)OC,CHEMBL55532,0
COC1=CC(=CC(=C1O)OC)/C=C/C2=CC=C(C=C2)/C=C/C3=CC(=C(C(=C3)OC)O)OC,CHEMBL1950430,0
CC1=CC(=O)C=C(C1=O)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O,CHEMBL1258198,0
COC1=C(C=CC(=C1)CC2=CN=C(N=C2N)N)OCCCC3=CC=CC=C3,CHEMBL22327,0
C[C@]12CCC[C@]3([C@@H]1[C@](C(=O)C4=C3C=C5C(=C4)C(=O)C(=CC5=O)OC)(OC2)O)C,CHEMBL471298,0
CCN(CC)CC(CN(CC)CC)NCC1=CC=CC=C1,CHEMBL1668542,0
COC1=CC=C(C=C1)/C=C/C(=O)C2=CC=C(C=C2)OCC3=CN(N=N3)CC(CN4C5=C(C=C(C=C5)Cl)C(=O)C4=O)O,CHEMBL1088966,0
COC1=C(C=C(C=C1)/C=C/C(=O)C2=CC=CC=C2)S(=O)(=O)N3CCOCC3,CHEMBL478261,0
C[C@@]1(C[C@@H](C2=C(C1)C(=O)C3=C(C2=O)C(=CC(=C3O)OC)O)O)O,CHEMBL2207691,0
COC1=C(C(=C2C(=C1)[C@H]3C=C[C@@](C2=O)(ON3C4=CC=CC=C4)OC)OC)OC,CHEMBL301192,0
C1CN(CCN1CCO)C2=C3C4=CC=CC=C4NC3=NC5=C2C=C(C=C5)Cl,CHEMBL473494,0
CN(C1CCCCC1)C(=S)N/N=C/C2=CC=CO2,CHEMBL1224670,0
C1CCN(C1)CC2=CC=C(C=C2)C(C3=CC=CC=C3)(C4=CC=C(C=C4)Cl)N5C=NC=N5,CHEMBL383995,0
COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)[C@@H]4CC5=CC=CC=C5CN4)N)OC,CHEMBL559500,0
C1=CC(=CC=C1/C=C/C(=O)C2=C(C=C(C=C2)O)O)O,CHEMBL129795,0
COC1=C(C=C(C=C1)C(=O)/C=C/C2=CC3=CC=CC=C3N=C2)F,CHEMBL218050,0
COC1=CC(=C(C=C1)/C=C/C(=O)C2=C(C=C(C=C2)OC)OC)OC,CHEMBL140130,0
COC1=C(C(=C2C(=C1)OC(=CC2=O)C3=CC=C(C=C3)O)O)OC,CHEMBL348436,0
C1=CC(=C(C=C1C2=C(C(=O)C3=C(O2)C=C(C=C3)O)O)O)O,CHEMBL31574,0
CCN(CC1=CC=CC=C1)CC(CN(C)CC2=CC=CC=C2)O,CHEMBL394828,0
CC1=CC=C(C=C1)S(=O)(=O)N[C@@H](CC2=CC=CC=C2)[C@@H](CN3CCN(CC3)CC4=CC5=C(C=C4)OCO5)O,CHEMBL564364,0
COC1=CC(=CC(=C1OC)OC)/C=C/C(=O)OCC2=CC3=C(C(=C2)O)C(=O)C4=C(C3=O)C=CC=C4O,CHEMBL3104867,0
C1CCN(CC1)CCNC2=NC3=C(C=CC(=C3)Cl)C4=C2C(=O)C5=CC=CC=C54,CHEMBL3344517,0
CC1=CC=C(C=C1)S(=O)(=O)C2=C(C3=CC=CC=C3C(=C2)O)O,CHEMBL509952,0
CN(CC1=CC=CC=C1)CC(COCC2=CC=CC=C2)O,CHEMBL388223,0
COC1=C(C(=C(C=C1)/C=C/C(=O)C2=CC=C(C=C2)/C=C/C3=CC(=C(C(=C3)OC)O)OC)OC)OC,CHEMBL1950420,0
CCCC[C@]1(C[C@@H]([C@](OO1)(C)OC)C(=O)OC)C,CHEMBL1927482,0
C1=CC=C(C=C1)NC2=NC(=NC(=N2)NCCCCNC3=CN=C4C=C(C=CC4=C3)Cl)NC5=CC=CC=C5,CHEMBL595718,0
COC(=O)C1=C(N(C(=CC1=O)C2=CC=CC=N2)CC3=CC=C(C=C3)Cl)C4=CC=CC=N4,CHEMBL442288,0
CC1(OC(=O)C(=CC2=C(C=CC3=CC=CC=C32)OC)C(=O)O1)C,CHEMBL1214221,0
COC1=C(C2=C(C=C1)C(=O)C=C(O2)C3=CC=CC=C3)OC,CHEMBL441526,0
COC1=C(C2=C(C[C@H]3C4=CC(=C(C=C4CCN3C2)OC)OC)C=C1)OC,CHEMBL487182,0
C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O,CHEMBL150,0
C[C@@H](COC)NC1=NN2C(=NC=C2C3=CC=C(C=C3)C#N)C=C1,CHEMBL497795,0
COC1=C(C(=C(C=C1)C(=O)/C=C/C2=CC=C(C=C2)OCC#C)OC)OC,CHEMBL597017,0
COC1=CC2=C(C(=C1)OC)C(=O)/C(=C/C3=CC=C(C=C3)Br)/O2,CHEMBL1213667,0
C1=CC=C(C=C1)C(C2=C(C3=CC=CC=C3C(=O)C2=O)O)SC4=CC=C(C=C4)Cl,CHEMBL2316645,0
COC1=CC2=C(C=C1)C(=CC(=O)O2)C3=CC(=C(C=C3)OC)OC,CHEMBL1079636,0
CC1=CC=C(C=C1)C2OOC(OO2)C3=CC=C(C=C3)CNC4=CC(=C(C=C4Cl)Cl)Cl,CHEMBL1796546,0
CC1=CC=C(C=C1)CC(=O)NC2=C(C=C(C=C2)NC(=O)/C=C/C3=CC=CC=C3)C(=O)C4=CC=CC=C4,CHEMBL428363,0
C1=CC=C(C=C1)CO[C@@H](CO)[C@@H](C2=CC=C(C=C2)Cl)NC3=CC=CC=C3,CHEMBL495619,0
COC1=CC=C(C=C1)C2=NN([N+](=N2)C3=CC=C(C=C3)[N+](=O)[O-])C4=CC=CC=C4.[Cl-],CHEMBL273171,0
CCOC(=O)/C=C\CNC(=O)[C@@H](CC1=CC=CC=C1)NC(=O)OC(C)(C)C,CHEMBL1090040,0
CCOC(=O)C1=C([N+](=O)C2=C(N1[O-])C=C(C=C2)Cl)C3=CC=CC=C3,CHEMBL453122,0
CCOC(=O)C1[C@@H](N([C@@H](C(C1=O)C(=O)OCC)C2=CC=C(C=C2)[N+](=O)[O-])CC3=CC=CC=C3)C4=CC=C(C=C4)[N+](=O)[O-],CHEMBL249517,0
COC1=CC=C(C=C1)C(=O)/C=C/C2=CC=CC=N2,CHEMBL506696,0
C[N+]1=C2C3=C(C=C(C=C3)Br)NC2=C(C4=CC=CC=C41)Cl.[I-],CHEMBL420296,0
CC1=CC(=O)C(=C(N1O)C)C2=CC=C(C=C2)OC3=CC=C(C=C3)Cl,CHEMBL468025,0
COC1=C(C=CC(=C1)/C=C\2/C(=O)/C(=C/C3=CC(=C(C=C3)OCCN4CCOCC4)OC)/CC2)OCCN5CCOCC5,CHEMBL2315387,0
CN(CC1=CC=CC=C1)CC2=CC=CC=C2CNC=O,CHEMBL1770925,0
C1CSC(N(C1=O)CCNC2=C3C=CC(=CC3=NC=C2)Cl)C4=C(C=CC=C4Cl)Cl,CHEMBL374418,0
CC1=CC=C(C=C1)OC2=NC(=NC3=CC=CC=C32)C(Cl)(Cl)Cl,CHEMBL1822434,0
C[C@H]1[C@@H](OC2=CC(=C(C=C12)O)OC)C3=CC=CC=C3,CHEMBL454468,0
CC(=O)OC1=C(C=C(C=C1OC)/C=C/C2=CC=C(C=C2)C(=O)/C=C/C3=CC(=C(C=C3OC)OC)OC)OC,CHEMBL1950427,0
CC1=CC[C@@H]([C@@]2([C@@H]1CC3=C(C=CC(=C3)C(=O)O[C@H]4CC[C@]([C@@H](CC2)Br)(OC4(C)C)C)O)C)Br,CHEMBL1081282,0
C1CN=C(N1)NC2=CC=C(C=C2)OC3=CC=CC=C3,CHEMBL270122,0
C1=CC=C(C=C1)CN2C3=CC=CC=C3C=C2C(=O)NC4=NC(=CS4)CN,CHEMBL1917677,0
CCOC(=O)C1=CN=C2C(=C1NCCCCNS(=O)(=O)C3=CC=C(C=C3)Cl)C=NN2C4=CC=CC=C4,CHEMBL3827843,0
CC(CCCN1C(=O)CN(C1(C)C)C(=O)[C@@H](CC2=CC=CC=C2)N)NC3=C4C(=CC(=C3)OC)C=CC=N4,CHEMBL570440,0
COC1=CC=C(C=C1)/C=C/C(=O)OCC2=CC3=C(C(=C2)O)C(=O)C4=C(C3=O)C=CC=C4O,CHEMBL3104742,0
COC1=C(C=C(C=C1)C2CC3=C(C(=O)C2)S(=O)(=O)C4=C(N3)C=CC(=C4)F)OC,CHEMBL329532,0
C/C(=C\CC/C=C(\C)/CC/C=C(\C)/CC[C@H](C(C)(C)O)O)/CC/C=C(\C)/CC[C@H]([C@](C)(CO)O)O,CHEMBL403076,0
C1=CC=C2C(=C1)C=C(C=N2)/C=C/C(=O)C3=C(C=C(C=C3)O)O,CHEMBL138493,0
COC1=CC=C(C=C1)C(=O)/C=C/C2=CC=C(C=C2)Cl,CHEMBL489719,0
CC(CCCN1C(=O)CN(C1(C)C)C(=O)CN)NC2=C3C(=CC(=C2)OC)C=CC=N3,CHEMBL487441,0
C1=CC=C(C=C1)C(C(=O)NC2=C(C=C(C=C2)Cl)C(=O)C3=CC=CC=C3)N.Cl,CHEMBL1761024,0
CC1=CC=C(C=C1)C2OOC(OO2)C3=CC=C(C=C3)CNC4=CC=CC=C4F,CHEMBL1796542,0
C1=CC=C(C=C1)NC2=CC=C(C=C2)/C=C\3/C(=O)C4=CC=CC=C4O3,CHEMBL3262099,0
C1=CC=C(C=C1)C(=O)NCCC2=CC=C(C=C2)OC(=O)C3=CC=CC=C3,CHEMBL464816,0
COC1=C(C(=C(C=C1)C(=O)/C=C/C2=CC=CC=C2Cl)OC)OC,CHEMBL139289,0
CCCC[C@@]1(C[C@@H]([C@](OO1)(CCCC)OC)CO)C,CHEMBL3088352,0
CC1=CC=C(C=C1)C2OOC(OO2)C3=CC=C(C=C3)/C=N\N,CHEMBL1796422,0
CC1=C(C=C(C=C1)NC2=NCCN2)C,CHEMBL271808,0
C1=CC(=CC=C1/C=C/C(=O)C2=CC=C(C=C2)Br)Cl,CHEMBL1289003,0
CCCCOC1=C(C(=O)C1=O)N[C@@H](CC(C)C)C(=O)NN(CC2=CC=CC=C2)C(=O)/C=C/S(=O)(=O)C3=CC=CC=C3,CHEMBL1928845,0
